5814,5,1646.73,329.346000
5701,4,1634.43,408.607500
5998,4,1628.62,407.155000
5775,4,1628.12,407.030000
6251,4,1627.86,406.965000
5639,4,1625.85,406.462500
6052,3,1617.86,539.286666
6117,5,1609.60,321.920000
6051,3,1608.39,536.130000
6139,3,1607.06,535.686666
6413,3,1605.27,535.090000
5896,4,1595.41,398.852500
5707,4,1589.30,397.325000
5074,6,1585.27,264.211666
5088,2,1584.51,792.255000
6034,4,1582.01,395.502500
6430,3,1562.41,520.803333
5289,3,1551.01,517.003333
5997,3,1542.37,514.123333
5730,2,1527.16,763.580000
5842,2,1523.11,761.555000
5827,4,1522.10,380.525000
5308,5,1521.33,304.266000
5930,5,1516.24,303.248000
5771,5,1514.68,302.936000
5583,2,1513.57,756.785000
5522,5,1497.10,299.420000
5754,3,1492.45,497.483333
5856,4,1489.09,372.272500
5048,4,1488.64,372.160000
5761,4,1485.88,371.470000
6188,4,1480.39,370.097500
5349,3,1475.78,491.926666
5426,4,1473.84,368.460000
5358,2,1470.32,735.160000
6133,5,1459.04,291.808000
6154,5,1455.67,291.134000
5270,3,1452.84,484.280000
5520,5,1449.19,289.838000
5624,5,1444.75,288.950000
5333,4,1441.30,360.325000
5646,2,1439.99,719.995000
6305,3,1438.96,479.653333
6254,3,1432.68,477.560000
5708,4,1425.27,356.317500
6311,3,1424.32,474.773333
5117,3,1420.59,473.530000
6030,3,1414.96,471.653333
6468,2,1406.54,703.270000
5619,3,1406.45,468.816666
6429,4,1398.94,349.735000
5875,4,1396.82,349.205000
6032,3,1393.34,464.446666
6488,4,1386.49,346.622500
6063,2,1382.15,691.075000
5472,3,1382.08,460.693333
6130,4,1378.84,344.710000
5216,3,1377.69,459.230000
6055,4,1376.37,344.092500
5948,4,1373.53,343.382500
5867,3,1364.30,454.766666
5283,2,1363.26,681.630000
5973,4,1363.05,340.762500
5562,5,1360.97,272.194000
6071,3,1360.94,453.646666
6145,4,1356.56,339.140000
5509,3,1351.90,450.633333
6289,4,1347.45,336.862500
5141,4,1345.12,336.280000
5565,5,1343.54,268.708000
5186,5,1341.12,268.224000
5010,3,1340.90,446.966666
5901,3,1340.24,446.746666
5934,1,1337.55,1337.550000
5024,3,1332.19,444.063333
6330,3,1331.25,443.750000
5840,4,1327.49,331.872500
5918,3,1322.96,440.986666
5545,4,1312.83,328.207500
5019,5,1312.49,262.498000
5002,4,1308.94,327.235000
5684,4,1304.75,326.187500
5363,3,1304.22,434.740000
5204,4,1300.58,325.145000
6451,4,1298.94,324.735000
5087,3,1292.98,430.993333
5568,3,1288.19,429.396666
5547,3,1287.47,429.156666
5250,5,1283.70,256.740000
5350,3,1276.83,425.610000
6180,3,1275.47,425.156666
5898,4,1273.22,318.305000
5428,4,1270.76,317.690000
5209,3,1270.39,423.463333
5586,5,1267.33,253.466000
6499,5,1265.29,253.058000
6043,3,1265.23,421.743333
5691,4,1261.33,315.332500
5444,5,1259.42,251.884000
5561,3,1257.84,419.280000
6388,3,1255.99,418.663333
5325,3,1255.24,418.413333
6469,2,1254.67,627.335000
6219,4,1253.96,313.490000
5438,2,1252.46,626.230000
5329,3,1251.19,417.063333
5795,3,1246.81,415.603333
5566,2,1239.54,619.770000
5435,3,1238.75,412.916666
6058,3,1235.69,411.896666
6167,3,1234.69,411.563333
5917,2,1233.13,616.565000
5147,4,1232.20,308.050000
5647,4,1229.11,307.277500
5525,3,1224.83,408.276666
5988,3,1223.71,407.903333
6018,4,1222.91,305.727500
5821,2,1222.77,611.385000
5016,5,1221.33,244.266000
5391,5,1219.68,243.936000
5527,5,1218.41,243.682000
5316,2,1218.35,609.175000
5126,4,1217.70,304.425000
5679,2,1215.51,607.755000
6210,3,1214.25,404.750000
5797,2,1213.73,606.865000
5920,3,1212.80,404.266666
5505,3,1212.57,404.190000
5613,3,1207.54,402.513333
5387,3,1207.01,402.336666
5299,4,1204.97,301.242500
5764,3,1204.75,401.583333
6070,3,1202.85,400.950000
5116,3,1201.66,400.553333
6238,4,1201.21,300.302500
5235,4,1200.31,300.077500
5013,4,1199.06,299.765000
5153,3,1198.16,399.386666
5563,3,1197.86,399.286666
5015,3,1197.73,399.243333
5939,4,1196.82,299.205000
5158,3,1196.44,398.813333
5476,4,1195.35,298.837500
5700,3,1195.19,398.396666
5312,4,1192.71,298.177500
5989,2,1192.07,596.035000
6478,4,1185.37,296.342500
5347,2,1181.91,590.955000
5382,4,1181.07,295.267500
5958,4,1178.49,294.622500
5904,3,1178.47,392.823333
5893,3,1174.69,391.563333
6242,3,1172.36,390.786666
6086,2,1171.86,585.930000
6375,3,1170.40,390.133333
5246,3,1166.76,388.920000
5080,4,1165.58,291.395000
6200,5,1165.45,233.090000
5903,2,1164.98,582.490000
5189,3,1156.47,385.490000
5339,3,1155.32,385.106666
5222,1,1154.43,1154.430000
5106,2,1151.99,575.995000
5773,2,1149.00,574.500000
5478,4,1146.35,286.587500
5675,3,1143.94,381.313333
5690,4,1143.61,285.902500
6115,4,1140.81,285.202500
5721,5,1134.37,226.874000
5276,4,1133.56,283.390000
6307,2,1130.89,565.445000
5314,2,1127.42,563.710000
5569,2,1126.44,563.220000
5996,3,1123.87,374.623333
5666,2,1121.59,560.795000
6263,3,1121.35,373.783333
5290,2,1119.15,559.575000
5418,2,1118.26,559.130000
5705,3,1117.36,372.453333
5156,1,1115.52,1115.520000
5442,4,1112.57,278.142500
5680,3,1109.91,369.970000
6152,2,1106.80,553.400000
5396,2,1105.28,552.640000
5493,3,1105.07,368.356666
6459,4,1099.97,274.992500
5719,3,1098.51,366.170000
6346,3,1092.88,364.293333
5731,3,1087.71,362.570000
5836,2,1086.68,543.340000
5483,2,1086.28,543.140000
5985,2,1083.93,541.965000
5286,3,1083.90,361.300000
5738,2,1083.57,541.785000
5737,2,1080.42,540.210000
6482,3,1079.63,359.876666
6360,2,1079.39,539.695000
5910,3,1073.56,357.853333
5585,3,1072.36,357.453333
5645,2,1072.23,536.115000
5401,2,1071.33,535.665000
6010,2,1070.18,535.090000
5870,3,1067.11,355.703333
6409,3,1065.68,355.226666
6223,4,1063.41,265.852500
5500,5,1061.75,212.350000
6170,3,1058.45,352.816666
5214,3,1055.26,351.753333
5559,2,1054.13,527.065000
6272,3,1052.78,350.926666
5098,2,1046.83,523.415000
6037,3,1046.15,348.716666
5297,2,1045.19,522.595000
6448,2,1037.70,518.850000
5786,2,1034.00,517.000000
5078,3,1033.06,344.353333
6319,1,1032.72,1032.720000
6473,4,1032.05,258.012500
5108,3,1029.31,343.103333
5911,3,1028.41,342.803333
6489,3,1027.64,342.546666
6485,2,1026.86,513.430000
5596,3,1026.75,342.250000
6150,1,1025.67,1025.670000
5748,2,1025.64,512.820000
5874,5,1023.52,204.704000
5111,4,1021.12,255.280000
6146,2,1019.42,509.710000
5560,3,1016.92,338.973333
6257,2,1008.84,504.420000
6040,2,1005.50,502.750000
5976,3,1005.25,335.083333
5440,2,1003.90,501.950000
5685,3,1001.83,333.943333
5309,3,1001.49,333.830000
5508,2,1001.42,500.710000
5656,3,1000.10,333.366666
5307,2,999.51,499.755000
6104,2,998.69,499.345000
5956,1,998.65,998.650000
6143,4,997.75,249.437500
6446,3,994.90,331.633333
5018,3,994.46,331.486666
5361,3,993.88,331.293333
5455,2,989.93,494.965000
5371,4,988.33,247.082500
5473,1,987.11,987.110000
6427,2,986.91,493.455000
6500,3,986.06,328.686666
5883,2,985.13,492.565000
5595,2,984.52,492.260000
6340,4,983.78,245.945000
6159,3,983.66,327.886666
5857,1,981.17,981.170000
6149,2,979.84,489.920000
6017,3,979.76,326.586666
6076,3,979.65,326.550000
6039,2,978.65,489.325000
5302,3,975.58,325.193333
5370,4,973.02,243.255000
5386,1,972.53,972.530000
5311,2,971.39,485.695000
5838,2,963.94,481.970000
6320,3,963.65,321.216666
6066,3,963.14,321.046666
5621,5,959.53,191.906000
5589,3,957.46,319.153333
6260,2,956.81,478.405000
6444,2,954.49,477.245000
5826,3,954.17,318.056666
6496,4,952.69,238.172500
5912,2,952.18,476.090000
6244,2,948.40,474.200000
6140,2,946.93,473.465000
5077,2,946.53,473.265000
5319,2,946.28,473.140000
5086,3,945.36,315.120000
5753,3,943.63,314.543333
6392,2,943.21,471.605000
6097,2,942.26,471.130000
5318,2,939.93,469.965000
5813,4,937.04,234.260000
5445,2,935.83,467.915000
6002,3,934.43,311.476666
5097,3,931.48,310.493333
5709,2,930.38,465.190000
6267,2,930.23,465.115000
5511,2,928.49,464.245000
6072,2,928.19,464.095000
5717,4,928.01,232.002500
5447,2,927.98,463.990000
5243,4,927.44,231.860000
6213,3,926.61,308.870000
6225,3,924.64,308.213333
5247,1,922.82,922.820000
6158,2,921.77,460.885000
6421,2,921.59,460.795000
5798,2,921.31,460.655000
5529,3,921.22,307.073333
5597,2,919.29,459.645000
5256,3,918.82,306.273333
5239,2,918.62,459.310000
6005,3,913.95,304.650000
5787,2,913.70,456.850000
6333,3,909.45,303.150000
6334,2,909.28,454.640000
5891,3,908.58,302.860000
5791,2,908.54,454.270000
5469,3,906.84,302.280000
6283,4,905.22,226.305000
5686,2,905.03,452.515000
6403,3,902.66,300.886666
6134,4,902.00,225.500000
5218,2,901.22,450.610000
5629,1,900.39,900.390000
5876,3,899.89,299.963333
6385,3,899.86,299.953333
5229,3,898.32,299.440000
6304,5,898.17,179.634000
5640,3,897.67,299.223333
5869,2,896.54,448.270000
5802,3,891.45,297.150000
5850,3,891.12,297.040000
5854,3,890.23,296.743333
6479,1,889.03,889.030000
6221,3,888.28,296.093333
5161,2,886.34,443.170000
5220,3,886.04,295.346666
5829,2,885.22,442.610000
5617,2,883.11,441.555000
6182,2,875.94,437.970000
6103,2,875.77,437.885000
5360,4,875.23,218.807500
6447,1,875.17,875.170000
5060,2,874.30,437.150000
6439,3,873.59,291.196666
5964,2,871.70,435.850000
5264,3,871.11,290.370000
5178,3,870.63,290.210000
6486,3,869.12,289.706666
5564,3,868.98,289.660000
5089,3,866.97,288.990000
5113,2,865.91,432.955000
5168,3,862.93,287.643333
5210,1,861.16,861.160000
5573,3,859.13,286.376666
5265,1,858.05,858.050000
6400,2,855.65,427.825000
6187,2,854.66,427.330000
5021,3,853.10,284.366666
5369,3,853.08,284.360000
5129,2,852.55,426.275000
5213,2,851.42,425.710000
6068,2,849.39,424.695000
5471,2,848.77,424.385000
5091,3,847.86,282.620000
5894,3,846.49,282.163333
5242,3,845.68,281.893333
6132,2,845.65,422.825000
5581,3,842.75,280.916666
5499,3,838.36,279.453333
6323,2,837.77,418.885000
6247,4,837.33,209.332500
6295,2,836.09,418.045000
5007,3,835.96,278.653333
5855,3,835.86,278.620000
6044,3,835.19,278.396666
5464,2,832.94,416.470000
6437,3,832.29,277.430000
5419,1,831.16,831.160000
6332,2,829.60,414.800000
5535,2,829.07,414.535000
6410,1,828.32,828.320000
6204,1,826.49,826.490000
5038,1,826.41,826.410000
5777,3,821.10,273.700000
5881,2,820.09,410.045000
5743,1,818.06,818.060000
5944,3,817.21,272.403333
5079,2,816.71,408.355000
5033,3,813.39,271.130000
5030,3,811.11,270.370000
5847,3,808.56,269.520000
5373,1,808.42,808.420000
5011,3,805.16,268.386666
5408,2,804.71,402.355000
5009,3,804.16,268.053333
5275,3,803.91,267.970000
5065,2,803.75,401.875000
6261,2,799.09,399.545000
6235,2,798.54,399.270000
5946,3,798.37,266.123333
6393,2,798.02,399.010000
5439,2,797.82,398.910000
6329,2,795.37,397.685000
6240,3,794.99,264.996666
5614,3,794.66,264.886666
6113,2,793.76,396.880000
5718,2,792.18,396.090000
6074,3,789.27,263.090000
5427,2,789.24,394.620000
6405,4,788.28,197.070000
6443,2,787.49,393.745000
5749,2,786.58,393.290000
5521,3,786.36,262.120000
6077,4,785.57,196.392500
5037,2,784.67,392.335000
5932,2,784.62,392.310000
6406,2,784.31,392.155000
5062,2,783.82,391.910000
6306,3,783.16,261.053333
6394,1,783.15,783.150000
5710,2,782.87,391.435000
6324,3,780.17,260.056666
5046,2,778.16,389.080000
6166,3,777.60,259.200000
5925,3,775.60,258.533333
5779,2,774.15,387.075000
5457,3,773.91,257.970000
5041,1,772.55,772.550000
5008,3,771.79,257.263333
6279,2,769.16,384.580000
5328,1,769.08,769.080000
5531,2,766.87,383.435000
5068,1,766.73,766.730000
5194,3,765.23,255.076666
6112,3,764.26,254.753333
5036,3,763.52,254.506666
5974,1,760.88,760.880000
5059,2,759.09,379.545000
6168,1,757.85,757.850000
5866,2,753.57,376.785000
5825,2,751.77,375.885000
5055,2,751.75,375.875000
6000,4,751.37,187.842500
5026,2,751.14,375.570000
5689,4,749.82,187.455000
5663,3,749.68,249.893333
5582,2,749.20,374.600000
5267,2,747.56,373.780000
5518,3,746.27,248.756666
5430,3,746.06,248.686666
5823,3,745.65,248.550000
5450,3,744.96,248.320000
6286,2,744.56,372.280000
6351,2,744.53,372.265000
5654,3,743.06,247.686666
6014,2,742.74,371.370000
5423,3,742.41,247.470000
5502,2,740.58,370.290000
6481,2,738.40,369.200000
5664,4,736.97,184.242500
5986,3,736.25,245.416666
5012,3,735.41,245.136666
5454,3,735.03,245.010000
5672,1,734.31,734.310000
6124,2,733.98,366.990000
6085,4,732.59,183.147500
5295,4,731.54,182.885000
5567,2,731.49,365.745000
5757,5,730.74,146.148000
5491,4,728.24,182.060000
5027,2,727.34,363.670000
6474,3,727.08,242.360000
6231,3,727.00,242.333333
6470,3,726.30,242.100000
6462,2,724.32,362.160000
5628,3,724.06,241.353333
6389,2,724.01,362.005000
6185,3,723.07,241.023333
5298,2,722.42,361.210000
5167,1,721.88,721.880000
5538,2,721.63,360.815000
5744,2,721.58,360.790000
5359,2,721.38,360.690000
6003,2,719.57,359.785000
6315,2,718.99,359.495000
5677,3,717.66,239.220000
6127,2,717.58,358.790000
6246,3,716.31,238.770000
5380,3,716.31,238.770000
6476,2,715.92,357.960000
6381,1,714.60,714.600000
5142,3,714.53,238.176666
6160,2,714.15,357.075000
5734,2,711.00,355.500000
5149,2,709.12,354.560000
6057,2,707.91,353.955000
6119,2,704.58,352.290000
5949,2,703.19,351.595000
5711,2,702.09,351.045000
5579,2,700.11,350.055000
6293,2,696.26,348.130000
6111,2,696.25,348.125000
5755,2,695.97,347.985000
5804,2,695.76,347.880000
6080,2,695.30,347.650000
5263,2,695.22,347.610000
5878,2,694.78,347.390000
6019,2,693.19,346.595000
5017,4,692.21,173.052500
5031,3,692.08,230.693333
5134,2,690.33,345.165000
6023,2,689.48,344.740000
6273,2,688.60,344.300000
5467,2,687.81,343.905000
5553,2,687.49,343.745000
5655,4,685.95,171.487500
5729,1,685.33,685.330000
6303,2,684.59,342.295000
5326,3,683.24,227.746666
5969,2,683.17,341.585000
5221,2,683.02,341.510000
6419,1,675.47,675.470000
6281,2,675.45,337.725000
5219,1,674.07,674.070000
6277,1,673.49,673.490000
5058,2,673.27,336.635000
6106,2,672.52,336.260000
6108,1,670.34,670.340000
5317,3,668.79,222.930000
6318,2,666.55,333.275000
5546,4,666.34,166.585000
5886,2,664.96,332.480000
5587,1,664.07,664.070000
5424,2,662.13,331.065000
6397,2,662.10,331.050000
5051,1,662.06,662.060000
6336,2,661.76,330.880000
6089,2,660.11,330.055000
5712,2,655.94,327.970000
5225,2,655.27,327.635000
5523,2,655.20,327.600000
5004,2,654.34,327.170000
5230,2,653.46,326.730000
5202,3,652.37,217.456666
5765,2,652.34,326.170000
5482,3,651.94,217.313333
5668,2,649.53,324.765000
5921,3,646.64,215.546666
6022,2,646.33,323.165000
6126,2,645.81,322.905000
6203,2,645.67,322.835000
5453,3,644.51,214.836666
5900,2,643.69,321.845000
6224,1,643.15,643.150000
5811,3,641.28,213.760000
5979,1,640.34,640.340000
6268,2,640.26,320.130000
5995,2,638.83,319.415000
6175,3,638.58,212.860000
6354,2,638.02,319.010000
6339,1,637.70,637.700000
5703,2,636.56,318.280000
6401,2,635.58,317.790000
5818,2,634.03,317.015000
5853,3,633.85,211.283333
6217,1,632.14,632.140000
5928,3,631.88,210.626666
6431,2,631.38,315.690000
5968,2,630.87,315.435000
6199,2,628.95,314.475000
5816,2,628.52,314.260000
6128,1,628.30,628.300000
5032,1,627.01,627.010000
5104,2,627.00,313.500000
5981,1,626.17,626.170000
5606,1,625.63,625.630000
5063,1,625.05,625.050000
5251,2,623.88,311.940000
5495,2,623.84,311.920000
6483,2,622.97,311.485000
5188,2,622.48,311.240000
5169,2,621.35,310.675000
6294,2,619.97,309.985000
5120,2,618.78,309.390000
5421,2,617.83,308.915000
5783,2,616.76,308.380000
5330,3,613.67,204.556666
5778,2,612.16,306.080000
5191,2,612.08,306.040000
5451,1,610.89,610.890000
5151,1,610.58,610.580000
5824,3,610.10,203.366666
5076,1,609.15,609.150000
5960,2,609.01,304.505000
5084,1,605.15,605.150000
5793,2,603.06,301.530000
5907,2,601.20,300.600000
6222,2,597.05,298.525000
5110,2,595.74,297.870000
5611,1,595.56,595.560000
5067,2,594.17,297.085000
5140,1,591.52,591.520000
5756,1,591.51,591.510000
6096,2,591.39,295.695000
6098,1,591.12,591.120000
5001,2,590.71,295.355000
6178,2,590.60,295.300000
5273,2,590.50,295.250000
5432,3,590.17,196.723333
5285,2,587.87,293.935000
6386,2,587.75,293.875000
5112,2,586.93,293.465000
5839,3,586.87,195.623333
6069,2,584.57,292.285000
5257,2,583.00,291.500000
5841,1,582.98,582.980000
6449,3,582.77,194.256666
5356,3,582.65,194.216666
6357,2,582.60,291.300000
6102,2,582.13,291.065000
5592,3,581.84,193.946666
5858,2,581.58,290.790000
5659,2,580.68,290.340000
5248,2,580.49,290.245000
5661,3,580.13,193.376666
5623,4,578.68,144.670000
5528,2,578.39,289.195000
5648,1,575.52,575.520000
5245,2,574.47,287.235000
6138,2,574.03,287.015000
6184,2,572.94,286.470000
5588,1,572.36,572.360000
5321,1,571.14,571.140000
5726,2,570.18,285.090000
5425,1,569.69,569.690000
5788,2,564.34,282.170000
6426,2,562.07,281.035000
5197,2,561.04,280.520000
5460,2,560.38,280.190000
5463,1,559.35,559.350000
5674,1,558.66,558.660000
5571,2,557.79,278.895000
6407,2,556.50,278.250000
5746,2,556.45,278.225000
6189,1,555.80,555.800000
5552,2,554.45,277.225000
5720,1,554.02,554.020000
6325,2,552.99,276.495000
5796,2,550.95,275.475000
5198,2,548.30,274.150000
5367,1,548.19,548.190000
5649,2,547.50,273.750000
5889,2,545.51,272.755000
6316,2,545.26,272.630000
5594,3,544.42,181.473333
6265,1,543.70,543.700000
5590,2,543.49,271.745000
5207,2,543.24,271.620000
5927,1,541.32,541.320000
6236,2,538.77,269.385000
5992,2,538.63,269.315000
5967,1,538.08,538.080000
5605,2,536.36,268.180000
5905,1,535.81,535.810000
5608,3,535.59,178.530000
6038,1,532.29,532.290000
5103,2,531.81,265.905000
6157,1,531.81,531.810000
5395,2,531.40,265.700000
6067,2,531.40,265.700000
6367,2,530.50,265.250000
6136,2,529.53,264.765000
6064,2,528.69,264.345000
5501,2,528.29,264.145000
6262,2,526.83,263.415000
5377,2,526.66,263.330000
5687,2,524.02,262.010000
5182,1,523.38,523.380000
6276,2,521.36,260.680000
6091,1,519.76,519.760000
5859,2,519.16,259.580000
6422,3,519.09,173.030000
6013,2,517.78,258.890000
5642,2,517.53,258.765000
5254,2,517.24,258.620000
6004,2,514.96,257.480000
5320,2,514.47,257.235000
5303,2,513.48,256.740000
6173,2,512.68,256.340000
5863,3,510.93,170.310000
5341,1,510.85,510.850000
5543,2,510.22,255.110000
6230,2,509.90,254.950000
5580,1,509.61,509.610000
5376,3,509.39,169.796666
5819,1,509.32,509.320000
5410,3,508.65,169.550000
5479,2,508.47,254.235000
6350,2,508.23,254.115000
6383,3,507.87,169.290000
5160,2,507.48,253.740000
5662,1,507.16,507.160000
6100,2,507.03,253.515000
6041,2,506.07,253.035000
6314,2,504.73,252.365000
5378,2,503.74,251.870000
6292,1,503.70,503.700000
5336,1,503.13,503.130000
6009,3,502.79,167.596666
5278,3,502.17,167.390000
6202,1,502.06,502.060000
5331,1,498.61,498.610000
6258,2,498.57,249.285000
5739,1,498.30,498.300000
6156,2,497.60,248.800000
5832,3,495.71,165.236666
6181,1,495.13,495.130000
5671,1,494.97,494.970000
6285,2,493.57,246.785000
6438,2,493.52,246.760000
6036,2,491.77,245.885000
5061,2,491.47,245.735000
6321,3,490.91,163.636666
5468,2,489.69,244.845000
6300,2,488.43,244.215000
5099,2,487.91,243.955000
5346,1,487.24,487.240000
6299,1,485.34,485.340000
5327,2,484.92,242.460000
6060,1,484.86,484.860000
5054,2,483.87,241.935000
5830,2,482.80,241.400000
6465,1,481.89,481.890000
6374,2,480.72,240.360000
5770,2,479.92,239.960000
5020,2,479.14,239.570000
5634,1,478.37,478.370000
5313,2,478.19,239.095000
6345,1,477.60,477.600000
6144,1,475.68,475.680000
5049,2,474.39,237.195000
6362,2,474.35,237.175000
6484,1,474.19,474.190000
6395,3,473.66,157.886666
5223,3,471.58,157.193333
5951,2,471.50,235.750000
6118,2,471.24,235.620000
5984,3,470.95,156.983333
5929,1,470.70,470.700000
6227,2,469.64,234.820000
5131,1,469.64,469.640000
5403,3,468.80,156.266666
5075,1,467.90,467.900000
5669,2,467.76,233.880000
6458,1,467.59,467.590000
5345,2,467.58,233.790000
5693,1,466.41,466.410000
5540,2,465.94,232.970000
6021,3,465.31,155.103333
6275,1,465.23,465.230000
6415,2,463.78,231.890000
6081,2,463.75,231.875000
6233,3,461.92,153.973333
6131,1,461.30,461.300000
6205,2,460.58,230.290000
6164,1,459.83,459.830000
5716,1,458.41,458.410000
6094,2,458.40,229.200000
6248,2,457.24,228.620000
5052,1,455.27,455.270000
5532,2,454.49,227.245000
6284,2,452.65,226.325000
5698,1,451.49,451.490000
5750,1,450.44,450.440000
5837,1,449.46,449.460000
5135,2,448.42,224.210000
6313,1,448.12,448.120000
5923,2,447.71,223.855000
5820,1,446.77,446.770000
5211,1,445.91,445.910000
5069,1,445.78,445.780000
6165,2,444.74,222.370000
6255,2,443.40,221.700000
5660,1,443.32,443.320000
5162,2,441.48,220.740000
5758,1,439.90,439.900000
5379,1,439.16,439.160000
6366,2,438.05,219.025000
6341,2,436.13,218.065000
5653,3,435.18,145.060000
5801,1,434.79,434.790000
5300,2,431.33,215.665000
5164,1,430.77,430.770000
5143,2,430.73,215.365000
6061,1,430.07,430.070000
5643,2,429.66,214.830000
5288,2,429.62,214.810000
6457,1,428.44,428.440000
6278,1,427.68,427.680000
5192,1,425.17,425.170000
5506,1,423.88,423.880000
6424,1,423.34,423.340000
5784,1,422.47,422.470000
5626,2,422.13,211.065000
5003,1,421.11,421.110000
5354,2,420.67,210.335000
6308,2,417.87,208.935000
6176,1,417.64,417.640000
5241,1,416.99,416.990000
5763,1,416.87,416.870000
6493,2,416.85,208.425000
5434,2,414.93,207.465000
5556,2,414.54,207.270000
6302,1,414.34,414.340000
5324,2,413.62,206.810000
5163,1,410.56,410.560000
5118,2,409.40,204.700000
6191,1,408.39,408.390000
6206,2,407.84,203.920000
6335,2,406.17,203.085000
5637,1,405.64,405.640000
5512,1,405.04,405.040000
6232,2,404.26,202.130000
5683,1,403.33,403.330000
5133,2,402.52,201.260000
5475,1,402.32,402.320000
5392,1,400.95,400.950000
6312,1,400.82,400.820000
6471,1,398.96,398.960000
5513,1,398.41,398.410000
5233,3,397.80,132.600000
5415,1,397.01,397.010000
6480,1,396.64,396.640000
6456,3,396.26,132.086666
5492,2,396.09,198.045000
5109,1,395.99,395.990000
6368,1,395.76,395.760000
5972,2,395.39,197.695000
5255,1,395.19,395.190000
5733,1,395.04,395.040000
6095,1,394.55,394.550000
5217,1,392.49,392.490000
5409,1,392.34,392.340000
5769,2,392.13,196.065000
5697,1,387.53,387.530000
5835,2,387.04,193.520000
6266,1,386.10,386.100000
5393,2,385.57,192.785000
5785,2,384.30,192.150000
5977,1,383.57,383.570000
5085,3,381.30,127.100000
6445,1,380.34,380.340000
6183,1,379.27,379.270000
5146,2,377.35,188.675000
5199,1,376.69,376.690000
6494,1,376.20,376.200000
5240,1,374.00,374.000000
6252,2,373.82,186.910000
5397,1,373.16,373.160000
5484,1,372.24,372.240000
5702,2,369.92,184.960000
5481,2,368.85,184.425000
5577,1,368.13,368.130000
5919,2,367.89,183.945000
6177,2,366.92,183.460000
5652,1,366.79,366.790000
6031,1,366.27,366.270000
6078,1,366.12,366.120000
6288,2,365.51,182.755000
5799,1,364.19,364.190000
5249,1,363.93,363.930000
5706,1,363.65,363.650000
6099,1,362.58,362.580000
6121,1,361.92,361.920000
6460,1,361.80,361.800000
5139,2,360.46,180.230000
6241,2,359.80,179.900000
6092,1,356.33,356.330000
6056,2,356.01,178.005000
5815,1,355.37,355.370000
6399,2,354.24,177.120000
6472,1,353.04,353.040000
6110,2,352.94,176.470000
5175,2,352.74,176.370000
6048,1,347.78,347.780000
5890,1,346.77,346.770000
6363,2,345.82,172.910000
5115,1,344.74,344.740000
6287,3,344.48,114.826666
5364,2,344.38,172.190000
6054,1,344.01,344.010000
5942,2,343.61,171.805000
5152,2,343.48,171.740000
6384,2,343.40,171.700000
6414,2,342.85,171.425000
5496,1,342.04,342.040000
6083,1,341.36,341.360000
6122,1,339.21,339.210000
6269,1,337.70,337.700000
5034,3,337.39,112.463333
6322,1,336.24,336.240000
5372,1,335.74,335.740000
5413,1,334.56,334.560000
5554,2,334.28,167.140000
6007,1,333.27,333.270000
5622,1,332.26,332.260000
6088,1,330.74,330.740000
5422,1,330.63,330.630000
5909,1,329.85,329.850000
